LON,LAT,EDO,CLAVE,ESTACION,jul-22
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",86.185
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",144.958
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",54.86
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",168.91
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",213.87
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",128.75
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",119.9
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",153.15
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",152.41
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",57.39
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",206.51
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",203.17
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",82.04
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",222
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",22.85
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",64.36
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",243.59
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",94.08
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",113.09
-104.768611,24.978611,DGO,CDCDR,"Coneto de Comonfort, Dgo.",25.3
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",48.5
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",4.31
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",41.01
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",121.9
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",36
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",62.54
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",17.92
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",50.03
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",68
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",115.23
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",114.51
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",11.45
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",37.77
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",111.72
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",201.42
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",34.8
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",0
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",126.2
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",49.01
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",91.75
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",18.4
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",39.01
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",187
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",89.56
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",94.93
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",58.56
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",107.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",141.03
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",55.02
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",22
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",37.5
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",237.4
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",81.51
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",7.1
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",193.08
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",39.51
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",156.41
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",23
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",20.31
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",65.6
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",251.11
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",97.01
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",88.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",62.02
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",211.7
-99.909444,16.821944,GRO,ACAPULCOmar,"Acapulco, Gro. SEMAR*",237.734
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",177.6
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",325.4
-99.631111,17.178611,GRO,AGUASALADACFE,"Agua Salada, Gro. CFE*",0
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",142.9
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",96.2
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",181.32
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",126
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",165.4
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",218
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",312.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",168.01
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",220.1
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",204
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",291.8
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",149.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",98
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",264.7
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",210.6
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",283.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",153.5
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",187.6
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",143.28
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",150
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",46.01
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",345.2
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",100.1
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",261.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",254
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",211.7
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",223.5
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",181.2
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",380.2
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",25
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",75.9
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",329.6
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",130.4
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",90.6
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",49
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",331.6
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",158.9
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",250.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",208.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",219.4
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",222.8
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",293.6
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",235.1
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",206.59
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",131.34
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",154.34
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",81.21
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",84.84
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",109.54
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",132.5
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",129.21
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",190.77
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",96.34
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",95.01
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",137.2
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",132.36
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",108.9
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",78.59
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",193.26
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",41.02
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",185.06
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",139.12
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",142.03
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",179.71
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",125.86
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",127.53
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",119.55
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",76.05
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",131.64
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",236.6
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",91.58
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",200.06
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",189
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",271.01
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",53.3
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",193.1
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",54.76
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",26
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",173.83
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",16.4
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",27
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",137.21
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",23.7
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",127.5
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",130.87
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",189.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",100.87
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",98.44
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",159.1
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",168.23
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",177.55
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",180.3
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",1.84
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",51
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",158.9
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",25.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",401.3
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",112.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",9.1
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",60.8
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",8.94
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",13.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",53.7
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",26.41
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",22.37
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",12
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",41.16
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",7.01
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",8.73
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",208.62
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",45.24
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",79
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",138
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",165.26
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",98.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",337.33
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",373
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",92.52
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",188.52
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",99.3
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",92.6
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",173.5
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",271.75
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",227.94
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",206.8
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",93.62
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",223.6
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",208.9
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",183.56
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",371.85
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",116.5
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",475.24
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",293.6
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",254.71
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",174.21
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",385.9
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",431.16
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",412.9
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",474.3
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",103.3
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",236.52
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",205.04
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",315.22
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",210.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",275.62
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",118.11
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",269.2
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",157.38
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",117.2
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",180.01
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",297.82
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",208.46
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",304.7
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",152.38
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",131.52
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",194.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",90.78
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",386.71
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",262.57
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",218.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",124.03
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",343.02
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",128.36
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",170.32
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.6
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",245.6
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",105.52
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",338.95
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",299.5
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",21.5
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",170.5
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",161.1
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",86.11
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",232.1
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",128.93
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",146.34
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",143.48
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",305.11
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",315.65
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",93.19
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",95.24
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",249.8
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",163.6
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",156.7
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",76
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",245.21
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",203.82
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",116.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",152.1
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",55
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",163.94
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",137.75
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",68.55
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",155.12
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",103.1
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",199.02
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",57.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",109.97
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",191.6
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",282.54
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",77.98
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",91.94
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",39.53
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",88.61
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",166.01
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",146
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",154.11
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",135.35
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",156.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",51.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",116
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",97.98
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",220.81
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",117.72
-100.304167,19.170278,MEX,SANTOTOMASCFE,"Santo Tomás, Méx. CFE*",133.2
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",148
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",237.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",104.73
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",101
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",269
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",150
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",173.2
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",91.17
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",186.21
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",131.63
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",152.01
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",254.7
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",207.74
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",220.81
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",232.52
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",165.31
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",125.5
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",134.56
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",97.09
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",174.11
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",89.66
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",30.22
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",221.51
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",252.51
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",278.8
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",45.52
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",250.67
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",146.6
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",164.85
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",184.32
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",169.52
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",89.21
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",195.14
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",183.52
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",195.52
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",214.3
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",230.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",113.2
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",248.5
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",164.4
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",213.1
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",162.62
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",103.82
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",147.13
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",182.81
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",137.58
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",57.02
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",225.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",161.71
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",247.03
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",145.04
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",170.2
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",137.22
-102.221944,18.883333,MICH,PANCHESCFE,"Panches, Mich. CFE*",98.6
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",119.51
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",220.9
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",114.07
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",113.81
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",221
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",155.01
