LON,LAT,EDO,CLAVE,ESTACION,oct-19
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",70.6
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",171.5
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",198.62
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",74.94
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",36.58
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",135.12
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",68.83
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",95.02
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",129.04
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",136.13
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",69.09
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",157.47
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",81.54
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",67.72
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",120.38
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",95.4
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",0.5
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",7.31
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",38.5
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",1.01
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",8
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",14
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",34.1
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",12.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",10
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",16.5
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",23.04
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",51.02
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",102.71
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",21
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",16.73
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",36.93
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",5.01
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",65.5
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",76
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",12.3
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",10.43
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",7.67
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",5.52
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",69.01
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",25.14
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",23.63
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",1.53
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",10.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",23
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",32.02
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",0.05
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",40
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",25.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",45.71
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",25.8
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",30.41
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",33.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",68.7
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",10.03
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",26.01
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",34.4
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",16.73
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",36.5
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",27.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",32.02
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",139.1
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",118.7
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",228.9
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",76.9
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",156.2
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",559.2
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",154
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",135.2
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",55.1
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",99.3
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",157.2
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",119.6
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",55.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",187.7
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",110.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",157.7
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",194.4
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",160.9
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",74.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",137.5
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",72.5
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",204
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",204
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",160.9
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",193.9
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",164.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",73.7
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",195
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",298.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",180.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",0.51
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",260.6
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",204
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",202.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",249.3
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",126.3
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",39.2
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",173.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",41.9
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",158.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",143.3
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",170.8
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",89
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",71.5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",183.4
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",172.8
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",41.52
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",72.06
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",22.52
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",51.52
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",55.01
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",36.02
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",46.83
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",80.43
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",43.44
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",23
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",136.8
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",41.32
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",40.03
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",19.02
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",54.91
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",113.33
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",65.52
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",80.43
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",56.53
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",35.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",84.12
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",71.43
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",31
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",109.93
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",37.53
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",41.06
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",85.4
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",50.01
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",46.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",65.03
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",96
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",33
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",100
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",29.8
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",38.09
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",21
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",27.31
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",73.2
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",49.17
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",54.6
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",91.9
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",41.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",32.65
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",101.03
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",53.34
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",29.22
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",41.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",47.7
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",51.22
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",54.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",81.64
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",36.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",286
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",178
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",18.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",388.7
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",256.51
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",24.1
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",62.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",38.03
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",369.22
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",35.91
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",92.89
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",14.06
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",60
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",13.08
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",90.01
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",454.8
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",10.71
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",205.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",62.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",40.22
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",19
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",55.72
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",85.22
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",137
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",75.42
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",170.22
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",122.3
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",58.91
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",213.53
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",82
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",126.92
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",134
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",103.8
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",193
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",161.67
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",49.43
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",107.01
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",306.5
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",53.43
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",65.01
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",78.6
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",101.73
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",109.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",155.2
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",126.4
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",162.52
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",51.64
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",71.15
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",139.93
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",27.2
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",108.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",114.32
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",62.16
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",39.6
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",131.1
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",166
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",65
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",73.61
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",134.5
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",59.14
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",72.72
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",180.09
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",82.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",67.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",69.1
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",58.22
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",112.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",127.1
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",50.05
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",100.6
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",66.06
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",60.92
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",116.8
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",187.3
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",38.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",91.03
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",61
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",83.7
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",251.7
-99.440556,18.861389,MEX,ALAMEDA1,"Alameda 1, Méx. FENIX*",166.6
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",76.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",207.2
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",36.54
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",131.11
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",112.79
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",78.7
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",152.92
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",95.35
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",110.1
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",109.47
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",99.07
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",89.01
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",78.8
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",174.6
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",134.8
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",109.91
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",145.13
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",93
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",141.1
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",45.01
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",95.46
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",131.65
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",158.92
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",62.14
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",56.944
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",111.61
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",135.03
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",107.65
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",188.45
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",221.56
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",114.56
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",99.57
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",49
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",109.72
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",111.02
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",91.62
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",66.35
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",174.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",43.65
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",113.03
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",156.4
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",111.03
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",115.93
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",50.82
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",161
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",91.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",37.72
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",168.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",158.2
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",130.1
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",67.52
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",57.16
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",85.24
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",227.95
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",135.41
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",79.2
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",109.61
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",120.92
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",126.9
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",130.7
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",84.57
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",100
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",114
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",198.71
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",68.57
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",86.85
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",110.52
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",69.73
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",63.6
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",116.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",45.51
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",43.53
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",62.41
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",43.52
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",71.41
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",72.17
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",69.31
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",171.01
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",86.7
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",65.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",310.21
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",62.81
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",13.6
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",22.1
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",62
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",45.22
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",98.9
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",22.1
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",12.5
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",56.15
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",492.51
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",95.4
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",108.44
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",110.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",52.45
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",82.51
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",47.3
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",60.04
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",39.83
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",76.8
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",69.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",59
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",49.9
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",60
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",89.02
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",72.4
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",35.73
