LON,LAT,EDO,CLAVE,ESTACION,sep-21
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",185.16
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",260.35
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",232.92
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",27.68
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",183.04
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",112.79
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",152.09
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",11.75
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",145.04
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",85.5
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",3.32
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",10.53
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",130.1
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",51
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",94.01
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",22.02
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",30.07
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",66.02
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",103.61
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",68.01
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",61.22
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",56.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",0
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",22.52
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",107.9
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",30.4
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",77.01
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",98.34
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",86.54
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",8.5
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",8.36
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",116.54
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",67.13
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",25.75
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",99.01
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",63
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",8
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",31.04
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",100.6
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",16.71
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",90.44
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",59.54
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",68.01
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",5
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",19.4
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",61.22
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",238.04
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",92.53
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",56.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",64.5
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",284.5
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",191.9
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",239.6
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",31.3
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",147.9
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",461.2
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",347
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",271
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",140
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",244.1
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",149.9
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",115.3
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",147.6
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",213.9
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",141
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",315.21
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",247.4
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",149.2
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",298.7
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",194.66
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",151.6
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",36
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",199
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",329.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",221
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",160.8
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",217.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",168.5
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",68.6
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",217
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",200
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",199.1
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",299
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",179.4
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",54.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",316.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",209.4
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",163.8
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",238.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",211
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",162
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",147.4
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",251.8
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",272.61
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",260.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",165.51
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",199.02
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",200.92
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",219.01
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",262.41
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",112.43
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",297.12
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",269
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",264.7
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",265.3
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",232.6
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",280.04
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",297.14
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",158
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",114.43
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",153.57
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",208.82
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",175.03
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",208.36
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",61.976
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",258.52
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",294.13
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",248.54
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",286.52
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",211.21
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",184.81
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",236.04
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",155.13
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",177
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",250.71
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",181.3
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",280.1
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",122.21
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",95
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",177.31
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",158.5
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",187.98
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",261.21
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",188.2
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",112.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",187.3
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",226.55
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",175.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",101.65
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",368.21
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",203.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",187.43
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",231.03
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",154
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",169.2
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",65
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",16.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",210.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",267.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",530.9
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",304
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",82.5
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",60.6
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",6.03
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",128.02
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",354.92
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",121.3
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",179.17
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",94.07
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",230
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",109.05
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",188
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",246.51
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",199.5
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",209.4
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",109.03
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",203.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",191.52
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",184.5
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",180.51
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",125.21
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",242.8
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",66
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",134.9
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",2.29
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",333.72
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",185.91
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",183.62
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",146.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",153.9
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",272.5
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",312.14
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",256.14
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",739.12
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",53.2
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",105.92
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",109.24
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",205.03
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",331.9
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",286
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",277.1
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",61.02
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",178.03
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",130.15
-105.206667,20.728611,JAL,LDBJL,"La Desembocada, Jal.",287.41
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",220.31
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",230.22
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",129.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",65.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",170.6
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",178.11
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",221.01
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",179.9
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",79.03
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",157.51
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",237.74
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",98.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",128.02
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",200.72
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",180.26
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",59
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",176.5
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",211.04
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",85
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",151.65
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",70.2
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",196.23
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",294.92
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",137.41
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",159.91
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",274.4
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",121.6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",160.86
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",139.81
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",232.2
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",137.65
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",215.16
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",115.65
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",181.08
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",233.81
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",190.21
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",53.59
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",11.94
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",241.31
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",155
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",195.11
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",178.2
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",172.4
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",292.11
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",227
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",266.5
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",145
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",194.7
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",242.11
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",240.03
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",204.92
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",364.6
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",177.02
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",24.38
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",195.32
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",136.02
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",163.49
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",175.27
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",316.59
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",161.02
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",26.67
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",266.02
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",82.29
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",218.5
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",330
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",221.62
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",320
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",207.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",233.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",274.01
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",114.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",289.7
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",119.22
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",158.51
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",253
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",133.1
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",144.8
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",206
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",295
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",212.4
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",157.1
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",31.24
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",172.74
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",232.4
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",247.4
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",100.6
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",276.31
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",239.41
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",204.82
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",219
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",307.53
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",189.01
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",138.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",211.31
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",209.3
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",184.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",183.72
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",11
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",106.32
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",107
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",214.67
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",82.7
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",248.03
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",151.4
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",146.94
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",172.01
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",248.31
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",92.4
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",70.42
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",93
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",157.21
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",113.93
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",104.43
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",46.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",115.57
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",546
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",200.62
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",128.92
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",131.51
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",124.35
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",313.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",150.3
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",94.02
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",84.03
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",205.04
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",58.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",176
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",126
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",87.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",145.8
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",206.6
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",193.4
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",399.53
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",159.11
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",114.11
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",61.1
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",52
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",266.91
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",184
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",239.3
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",217
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",209.83
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",263.4
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",329.8
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",255.51
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",248.02
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",420.61
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",324.01
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",436.3
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",371.9
