LON,LAT,EDO,CLAVE,ESTACION,jul-21
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",111
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",196.07
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",53.05
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",83.06
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",176.52
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",273.82
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",218.55
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",78.7
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",102.31
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",100.61
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",63.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",10
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",251.9
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",21.8
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",190.3
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",239.93
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",106.5
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",66.01
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",60.95
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",85.92
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",155.34
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",70
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",72.02
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",63.11
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",3.5
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",321
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",79.72
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",16.61
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",124.06
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",82.59
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",206.53
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",85.62
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",22.32
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",169.61
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",296.02
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",120.51
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",141.82
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",175.9
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",113.6
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",125.5
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",34.6
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",183
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",255.7
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",146
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",243.2
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",101.01
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",21.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",121.6
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",189.1
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",154.7
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",116.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",174.3
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",183
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",125.3
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",120.5
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",183
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",59.3
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",25.01
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",137
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",60
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",308.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",176.1
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",76.3
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",153.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",265.5
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",121.4
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",206.4
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",62
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",91.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",43
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",150.6
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",90.2
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",192.6
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",127.2
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",209.7
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",239.6
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",94.1
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",108.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",134.3
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",187.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",162.02
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",283.33
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",29.56
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",72.05
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",199.31
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",151.5
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",236.34
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",195.12
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",135
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",98.8
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",212.62
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",76.5
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",103.35
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",123.86
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",124
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",231.94
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",103.08
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",124.63
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",74.92
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",122.23
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",168.91
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",192.52
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",126.71
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",152.02
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",213.02
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",88.17
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",220.6
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",223.05
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",136.51
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",188
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",235
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",116.7
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",237.9
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",49.81
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",124
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",211.73
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",58.5
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",49.82
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",179.92
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",147.1
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",82.6
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",176.34
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",174.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",86.75
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",71.87
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",197.01
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",168.29
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",98.52
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",193
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",151.22
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",34
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",126
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",78.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",39.75
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",247.7
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",139.01
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",62.9
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",19
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",10
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",41.03
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",57.5
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",16.3
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",57.43
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",93.04
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",43.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",77.06
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",33.74
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",249.01
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",163.1
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",178.03
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",153.02
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",233.21
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",208.02
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",268.01
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",209.6
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",250.11
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",134
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",263
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",0.51
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",571.96
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",141.4
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",74.72
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",332.6
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",236.2
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",332.02
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",332.63
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",106.08
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",132.02
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",397.94
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",68.9
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",312.3
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",178.03
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",417
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",371.62
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",435.7
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",109.32
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",313.03
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",218.03
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",396.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",150.71
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",75.43
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",93.2
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",125.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",93.8
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",186.6
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",251.37
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",267.6
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",280.1
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",225.54
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",75.8
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",93.53
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",181.83
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",264.82
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",95
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",284.62
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",158.56
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",221.3
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",172.06
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",210.63
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",166.2
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",135.62
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",414.63
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",205.2
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",164.5
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",212.8
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",37
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",195.43
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",36.93
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",253.1
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",166.84
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",162.2
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",71.44
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",247.9
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",147.72
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",93.61
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",46.72
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",43.94
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",290.81
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",96
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",290.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",152.2
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",126.2
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",179.58
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",253.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",265.9
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",57.52
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",160.07
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",129.04
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",135.93
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",228
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",140.07
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",18.78
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",345.11
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",211.04
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",255.1
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",186.41
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",186.06
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",184.88
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",51.05
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",115
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",69.83
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",185
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",200.5
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",107.02
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",179.32
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",291.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",92.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",410.01
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",221.4
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",260.7
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",82.23
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",61.54
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",125
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",205.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",67.44
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",135
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",242
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",263
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",64.3
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",19.79
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",130.22
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",155.12
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",160.11
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",67
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",260.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",263.02
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",158.01
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",198.25
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",193.58
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",157.04
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",234.8
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",105.85
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",66.8
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",151.14
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",274.82
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",269.2
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",21.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",221.21
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",231.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",155.11
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",138
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",213.02
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",152.74
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",151.91
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",165.7
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",157.1
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",142.5
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",55.61
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",150.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",111.8
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",153.15
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",110
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",275.35
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",93.9
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",120.84
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",170
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",231.11
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",150.36
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",117.02
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",151.23
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",181
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",145.52
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",127.06
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",228.73
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",64.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",151.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",179.9
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",183.01
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",92.2
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",111.2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",242.61
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",155.93
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",253.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",140
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",171.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",172.22
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",109.9
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",119.9
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",43
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",92.41
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",159.4
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",165.1
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",246.01
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",196.45
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",107.51
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",126.63
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",102.01
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",110.3
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",201.9
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",105.4
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",140.9
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",199.62
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",201.96
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",73.63
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",196.23
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",13.01
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",128.71
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",158
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",125.89
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",62
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",124.19
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",137.54
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",90.4
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",270.3
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",138.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",270.1
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",226.2
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",175.02
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",156.4
