LON,LAT,EDO,CLAVE,ESTACION,ago-21
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",104.38
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",117.51
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",134.4
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",49
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",92.53
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",83.55
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",115.04
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",75.55
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",142.23
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",117.61
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",88.71
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",107.01
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",0.5
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",56.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",166.5
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",168.6
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",95.2
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",103.82
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",121.34
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",135.93
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",50
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",61.76
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",93.13
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",132.52
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",136.01
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",136.01
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",159
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",104
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",50.02
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",391
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",61.11
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",21.14
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",135.25
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",48.55
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",121.32
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",56
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",30.1
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",71.9
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",188.79
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",102.04
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",151
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",161.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",570.7
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",135.9
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",229.9
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",63
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",484.3
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",288.6
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",302
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",434.5
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",235.5
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",361.7
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",146.3
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",175.8
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",420.4
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",418.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",268.62
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",226
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",348.5
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",397.9
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",177.75
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",138.8
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",347
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",97
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",435.3
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",323
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",347.4
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",544.9
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",195.8
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",290
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",285.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",227
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",153.6
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",411.2
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",322
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",378.8
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",644.5
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",150.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",110.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",318.6
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",190.4
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",284.1
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",362.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",197.3
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",192
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",267.4
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",534.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",344.61
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",702.1
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",123.3
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",182.92
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",122.53
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",208.02
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",172.81
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",120.81
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",150.62
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",139
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",145.7
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",239.03
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",159.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",103.08
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",172.21
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",121.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",120.81
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",176.57
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",254.12
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",143.51
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",183.71
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",145.796
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",210.56
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",280.22
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",123.72
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",314.5
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",273.32
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",271.1
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",178.03
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",211
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",193
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",71.8
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",225.4
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",76.45
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",109.02
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",154.53
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",107.41
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",105.59
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",270.51
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",123.3
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",123.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",82
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",219.22
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",175.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",177.75
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",114.32
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",419
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",118.12
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",182.54
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",149
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",168.86
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",149.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",453
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",218.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",119.5
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",353
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",367
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",155.6
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",45.35
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",22.02
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",148.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",143.61
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",207.4
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",213.83
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",128.13
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",95.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",103.05
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",240.44
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",534.11
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",1.2
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",135.3
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",175.8
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",83.52
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",191.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",175.12
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",100.22
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",199.31
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",130.12
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",162.13
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",170
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",241.3
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",1.53
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",273.37
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",173.3
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",490.73
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",137.6
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",168.5
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",397.52
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",378.16
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",110.01
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",186.52
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",918.81
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",86.01
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",141.81
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",109.14
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",153.21
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",209.52
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",207.22
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",215.42
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",65.53
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",172.25
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",212.51
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",235.54
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",215.81
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",152.6
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",165.2
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",297.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",166
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",145.6
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",169.15
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",123.2
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",149.51
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",174.5
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",285.75
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",55.8
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",130
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",173.21
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",165.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",211.2
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",117.25
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",136.02
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",203.7
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",162.02
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",169.25
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",215.4
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",263.44
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",161.71
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",96.1
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",225.86
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",163.51
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",98.6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",109.15
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",189.14
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",243.11
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",73.26
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",92.83
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",81.02
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",216.84
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",181.12
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",192.8
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",159
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",115.6
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",156
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",188.01
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",126.94
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",191.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",145.5
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",56
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",146.51
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",110.32
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",167.53
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",180.7
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",103
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",119.02
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",167.71
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",68.62
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",105.48
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",215.15
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",180.74
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",86.1
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",77.45
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",172.01
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",85.33
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",146
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",221
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",163.53
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",109.46
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",115.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",108.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",576.01
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",83.4
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",200.1
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",140.5
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",165.03
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",195
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",125.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",131.61
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",217
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",292
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",125.2
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",144.91
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",14.48
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",174.93
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",123.41
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",251.3
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",191.64
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",260.01
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",210.5
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",122.2
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",148.25
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",159.07
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",55.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",104.51
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",21.59
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",52.07
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",247.11
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",249.75
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",35
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",306.06
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",276.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",285.14
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",103.71
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",155.05
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",285.23
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",168.51
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",160.2
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",184.9
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",208.1
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",375.54
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",199.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",116
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",113.92
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",113.51
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",104.74
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",174.81
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",121.03
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",804
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",225.6
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",184.61
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",201.01
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",227.25
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",220
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",144
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",172.63
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",147.06
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",262.94
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",68
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",221
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",225.52
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",164.6
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",136.8
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",265.12
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",739.9
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",208.1
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",116.01
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",79
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",372.6
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",208.6
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",336.5
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",271.7
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",278.63
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",361.1
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",297
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",232.5
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",208.81
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",307.61
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",178.1
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",243.35
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",149.52
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",333.84
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",218.3
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",327.5
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",221.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",226.84
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",349.71
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",231.96
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",289.73
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",11.02
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",263.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",215.8
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",211.54
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",140.71
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",254.1
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",172.07
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",155.1
